point_id,parent_id,label,level,point_kind,text,source_line,source_document
art_58_p2_e,art_58_p2,e,1,point,"that they facilitate providers and prospective providers, by means of the learning outcomes of the AI regulatory sandboxes, in complying with conformity assessment obligations under this Regulation and the voluntary application of the codes of conduct referred to in Article 95;",6132,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_58_p2_f,art_58_p2,f,1,point,"that AI regulatory sandboxes facilitate the involvement of other relevant actors within the AI ecosystem, such as notified bodies and standardisation organisations, SMEs, including start-ups, enterprises, innovators, testing and experimenta­ tion facilities, research and experimentation labs and European Digital Innovation Hubs, centres of excellence, individual researchers, in order to allow and facilitate cooperation with the public and private sectors;",6136,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_58_p2_g,art_58_p2,g,1,point,"that procedures, processes and administrative requirements for application, selection, participation and exiting the AI regulatory sandbox are simple, easily intelligible, and clearly communicated in order to facilitate the participation of SMEs, including start-ups, with limited legal and administrative capacities and are streamlined across the Union, in order to avoid fragmentation and that participation in an AI regulatory sandbox established by a Member State, or by the European Data Protection Supervisor is mutually and uniformly recognised and carries the same legal effects across the Union;",6141,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_58_p2_h,art_58_p2,h,1,point,that participation in the AI regulatory sandbox is limited to a period that is appropriate to the complexity and scale of the project and that may be extended by the national competent authority;,6148,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_58_p2_i,art_58_p2,i,1,point,"that AI regulatory sandboxes facilitate the development of tools and infrastructure for testing, benchmarking, assessing and explaining dimensions of AI systems relevant for regulatory learning, such as accuracy, robustness and cybersecurity, as well as measures to mitigate risks to fundamental rights and society at large.",6151,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_a,art_59_p1,a,1,point,AI systems shall be developed for safeguarding substantial public interest by a public authority or another natural or legal person and in one or more of the following areas:,6177,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_a_i,art_59_p1_a,i,2,point,"public safety and public health, including disease detection, diagnosis prevention, control and treatment and improvement of health care systems;",6180,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_a_ii,art_59_p1_a,ii,2,point,"a high level of protection and improvement of the quality of the environment, protection of biodiversity, protection against pollution, green transition measures, climate change mitigation and adaptation measures;",6183,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_a_iii,art_59_p1_a,iii,2,point,energy sustainability;,6186,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_a_iv,art_59_p1_a,iv,2,point,"safety and resilience of transport systems and mobility, critical infrastructure and networks;",6188,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_a_v,art_59_p1_a,v,2,point,efficiency and quality of public administration and public services;,6190,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_b,art_59_p1,b,1,point,"the data processed are necessary for complying with one or more of the requirements referred to in Chapter III, Section 2 where those requirements cannot effectively be fulfilled by processing anonymised, synthetic or other non-personal data;",6192,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_c,art_59_p1,c,1,point,"there are effective monitoring mechanisms to identify if any high risks to the rights and freedoms of the data subjects, as referred to in Article 35 of Regulation (EU) 2016/679 and in Article 39 of Regulation (EU) 2018/1725, may arise during the sandbox experimentation, as well as response mechanisms to promptly mitigate those risks and, where necessary, stop the processing;",6196,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_d,art_59_p1,d,1,point,"any personal data to be processed in the context of the sandbox are in a functionally separate, isolated and protected data processing environment under the control of the prospective provider and only authorised persons have access to those data;",6201,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_e,art_59_p1,e,1,point,providers can further share the originally collected data only in accordance with Union data protection law; any personal data created in the sandbox cannot be shared outside the sandbox;,6205,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_f,art_59_p1,f,1,point,any processing of personal data in the context of the sandbox neither leads to measures or decisions affecting the data subjects nor does it affect the application of their rights laid down in Union law on the protection of personal data;,6208,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_g,art_59_p1,g,1,point,any personal data processed in the context of the sandbox are protected by means of appropriate technical and organisational measures and deleted once the participation in the sandbox has terminated or the personal data has reached the end of its retention period;,6211,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_h,art_59_p1,h,1,point,"the logs of the processing of personal data in the context of the sandbox are kept for the duration of the participation in the sandbox, unless provided otherwise by Union or national law;",6215,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_i,art_59_p1,i,1,point,"a complete and detailed description of the process and rationale behind the training, testing and validation of the AI system is kept together with the testing results as part of the technical documentation referred to in Annex IV;",6218,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_59_p1_j,art_59_p1,j,1,point,"a short summary of the AI project developed in the sandbox, its objectives and expected results is published on the website of the competent authorities; this obligation shall not cover sensitive operational data in relation to the activities of law enforcement, border control, immigration or asylum authorities.",6224,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_60_p4_a,art_60_p4,a,1,point,the provider or prospective provider has drawn up a real-world testing plan and submitted it to the market surveillance authority in the Member State where the testing in real world conditions is to be conducted;,6273,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_60_p4_b,art_60_p4,b,1,point,"the market surveillance authority in the Member State where the testing in real world conditions is to be conducted has approved the testing in real world conditions and the real-world testing plan; where the market surveillance authority has not provided an answer within 30 days, the testing in real world conditions and the real-world testing plan shall be understood to have been approved; where national law does not provide for a tacit approval, the testing in real world conditions shall remain subject to an authorisation;",6277,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_60_p4_c,art_60_p4,c,1,point,"the provider or prospective provider, with the exception of providers or prospective providers of high-risk AI systems referred to in points 1, 6 and 7 of Annex III in the areas of law enforcement, migration, asylum and border control management, and high-risk AI systems referred to in point 2 of Annex III has registered the testing in real world conditions in accordance with Article 71(4) with a Union-wide unique single identification number and with the information specified in Annex IX; the provider or prospective provider of high-risk AI systems referred to in points 1, 6 and 7 of Annex III in the areas of law enforcement, migration, asylum and border control management, has registered the testing in real-world conditions in the secure non-public section of the EU database according to Article 49(4), point (d), with a Union-wide unique single identification number and with the information specified therein; the provider or prospective provider of high-risk AI systems referred to in point 2 of Annex III has registered the testing in real-world conditions in accordance with Article 49(5);",6284,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_60_p4_d,art_60_p4,d,1,point,the provider or prospective provider conducting the testing in real world conditions is established in the Union or has appointed a legal representative who is established in the Union;,6297,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_60_p4_e,art_60_p4,e,1,point,data collected and processed for the purpose of the testing in real world conditions shall be transferred to third countries only provided that appropriate and applicable safeguards under Union law are implemented;,6301,KB 2/Europe/EU Artificial Intelligence Act.pdf
art_60_p4_f,art_60_p4,f,1,point,"the testing in real world conditions does not last longer than necessary to achieve its objectives and in any case not longer than six months, which may be extended for an additional period of six months, subject to prior notification by the provider or prospective provider to the market surveillance authority, accompanied by an explanation of the need for such an extension;",6305,KB 2/Europe/EU Artificial Intelligence Act.pdf
