source_id,target_id,rel_type,citation,source_document
sra_s5_q8_o1,fw_hipaa,CITES,§164.308(a)(3)(ii)(A),DTOP-OLD
sra_s5_q8_o1,fw_nist_csf,CITES,"ID.AM, PR.MA, PR.PS",DTOP-OLD
sra_s5_q8_o1,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q8_o1,fw_hicp,CITES,"TV1 - Practice # 2, 10",DTOP-OLD
sra_s5_q8_o2,fw_hipaa,CITES,§164.308(a)(3)(ii)(A),DTOP-OLD
sra_s5_q8_o2,fw_nist_csf,CITES,"ID.AM, PR.MA, PR.PS",DTOP-OLD
sra_s5_q8_o2,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q8_o2,fw_hicp,CITES,"TV1 - Practice # 2, 10",DTOP-OLD
sra_s5_q8_o3,fw_hipaa,CITES,§164.308(a)(3)(ii)(A),DTOP-OLD
sra_s5_q8_o3,fw_nist_csf,CITES,"ID.AM, PR.MA, PR.PS",DTOP-OLD
sra_s5_q8_o3,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q8_o3,fw_hicp,CITES,"TV1 - Practice # 2, 10",DTOP-OLD
sra_s5_q8_o4,fw_hipaa,CITES,§164.308(a)(3)(ii)(A),DTOP-OLD
sra_s5_q8_o4,fw_nist_csf,CITES,"ID.AM, PR.MA, PR.PS",DTOP-OLD
sra_s5_q8_o4,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q8_o4,fw_hicp,CITES,"TV1 - Practice # 2, 10",DTOP-OLD
sra_s5_q9_o1,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q9_o1,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP, PR.PS",DTOP-OLD
sra_s5_q9_o1,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q9_o1,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q9_o2,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q9_o2,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP, PR.PS",DTOP-OLD
sra_s5_q9_o2,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q9_o2,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q9_o3,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q9_o3,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP, PR.PS",DTOP-OLD
sra_s5_q9_o3,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q9_o3,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q9_o4,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q9_o4,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP, PR.PS",DTOP-OLD
sra_s5_q9_o4,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q9_o4,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q9_o5,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q9_o5,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP, PR.PS",DTOP-OLD
sra_s5_q9_o5,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q9_o5,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q10_o1,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q10_o1,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP",DTOP-OLD
sra_s5_q10_o1,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q10_o1,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q10_o2,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q10_o2,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP",DTOP-OLD
sra_s5_q10_o2,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q10_o2,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q10_o3,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q10_o3,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP",DTOP-OLD
sra_s5_q10_o3,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q10_o3,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q10_o4,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q10_o4,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP",DTOP-OLD
sra_s5_q10_o4,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q10_o4,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q10_o5,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q10_o5,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP",DTOP-OLD
sra_s5_q10_o5,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q10_o5,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q10_o6,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q10_o6,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP",DTOP-OLD
sra_s5_q10_o6,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q10_o6,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q11_o1,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q11_o1,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP, PR.PS",DTOP-OLD
sra_s5_q11_o1,fw_hph_cpg,CITES,"6, 3",DTOP-OLD
sra_s5_q11_o1,fw_hicp,CITES,"TV1 - Practice #3, 6",DTOP-OLD
sra_s5_q11_o2,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q11_o2,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP, PR.PS",DTOP-OLD
sra_s5_q11_o2,fw_hph_cpg,CITES,"6, 3",DTOP-OLD
sra_s5_q11_o2,fw_hicp,CITES,"TV1 - Practice #3, 6",DTOP-OLD
sra_s5_q11_o3,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q11_o3,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP, PR.PS",DTOP-OLD
sra_s5_q11_o3,fw_hph_cpg,CITES,"6, 3",DTOP-OLD
sra_s5_q11_o3,fw_hicp,CITES,"TV1 - Practice #3, 6",DTOP-OLD
sra_s5_q12_o1,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q12_o1,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP",DTOP-OLD
sra_s5_q12_o1,fw_hph_cpg,CITES,"6, 3",DTOP-OLD
sra_s5_q12_o1,fw_hicp,CITES,"TV1, Practice # 2",DTOP-OLD
sra_s5_q12_o2,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q12_o2,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP",DTOP-OLD
sra_s5_q12_o2,fw_hph_cpg,CITES,"6, 3",DTOP-OLD
sra_s5_q12_o2,fw_hicp,CITES,"TV1, Practice # 2",DTOP-OLD
sra_s5_q12_o3,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q12_o3,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP",DTOP-OLD
sra_s5_q12_o3,fw_hph_cpg,CITES,"6, 3",DTOP-OLD
sra_s5_q12_o3,fw_hicp,CITES,"TV1, Practice # 2",DTOP-OLD
sra_s5_q13_o1,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q13_o1,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP, PR.PS",DTOP-OLD
sra_s5_q13_o1,fw_hph_cpg,CITES,"6, 10",DTOP-OLD
sra_s5_q13_o1,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q13_o2,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q13_o2,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP, PR.PS",DTOP-OLD
sra_s5_q13_o2,fw_hph_cpg,CITES,"6, 10",DTOP-OLD
sra_s5_q13_o2,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q13_o3,fw_hipaa,CITES,§164.310(a)(2)(iii),DTOP-OLD
sra_s5_q13_o3,fw_nist_csf,CITES,"ID.RA, PR.AA, PR.IR, PR.DS, DE.CM, DE.CP, PR.PS",DTOP-OLD
sra_s5_q13_o3,fw_hph_cpg,CITES,"6, 10",DTOP-OLD
sra_s5_q13_o3,fw_hicp,CITES,TV1 - Practice # 6,DTOP-OLD
sra_s5_q14_o1,fw_hipaa,CITES,§164.312(b),DTOP-OLD
sra_s5_q14_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.AE, DE.CM",DTOP-OLD
sra_s5_q14_o1,fw_hph_cpg,CITES,18,DTOP-OLD
sra_s5_q14_o1,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s5_q14_o2,fw_hipaa,CITES,§164.312(b),DTOP-OLD
sra_s5_q14_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.AE, DE.CM",DTOP-OLD
sra_s5_q14_o2,fw_hph_cpg,CITES,18,DTOP-OLD
sra_s5_q14_o2,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s5_q14_o3,fw_hipaa,CITES,§164.312(b),DTOP-OLD
sra_s5_q14_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.AE, DE.CM",DTOP-OLD
sra_s5_q14_o3,fw_hph_cpg,CITES,18,DTOP-OLD
sra_s5_q14_o3,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s5_q15_o1,fw_hipaa,CITES,§164.312(b),DTOP-OLD
sra_s5_q15_o1,fw_nist_csf,CITES,"PR.DS, DE.AE, DE.CM, PR.PS",DTOP-OLD
sra_s5_q15_o1,fw_hph_cpg,CITES,18,DTOP-OLD
sra_s5_q15_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s5_q15_o2,fw_hipaa,CITES,§164.312(b),DTOP-OLD
sra_s5_q15_o2,fw_nist_csf,CITES,"PR.DS, DE.AE, DE.CM, PR.PS",DTOP-OLD
sra_s5_q15_o2,fw_hph_cpg,CITES,18,DTOP-OLD
sra_s5_q15_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s5_q15_o3,fw_hipaa,CITES,§164.312(b),DTOP-OLD
sra_s5_q15_o3,fw_nist_csf,CITES,"PR.DS, DE.AE, DE.CM, PR.PS",DTOP-OLD
sra_s5_q15_o3,fw_hph_cpg,CITES,18,DTOP-OLD
sra_s5_q15_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s5_q16_o1,fw_hipaa,CITES,§164.310(a)(2)(iv),DTOP-OLD
sra_s5_q16_o1,fw_nist_csf,CITES,"PR.DS, PR.MA",DTOP-OLD
sra_s5_q16_o1,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q16_o1,fw_hicp,CITES,N/A,DTOP-OLD
sra_s5_q16_o2,fw_hipaa,CITES,§164.310(a)(2)(iv),DTOP-OLD
sra_s5_q16_o2,fw_nist_csf,CITES,"PR.DS, PR.MA",DTOP-OLD
sra_s5_q16_o2,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q16_o2,fw_hicp,CITES,N/A,DTOP-OLD
sra_s5_q16_o3,fw_hipaa,CITES,§164.310(a)(2)(iv),DTOP-OLD
sra_s5_q16_o3,fw_nist_csf,CITES,"PR.DS, PR.MA",DTOP-OLD
sra_s5_q16_o3,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q16_o3,fw_hicp,CITES,N/A,DTOP-OLD
sra_s5_q16_o4,fw_hipaa,CITES,§164.310(a)(2)(iv),DTOP-OLD
sra_s5_q16_o4,fw_nist_csf,CITES,"PR.DS, PR.MA",DTOP-OLD
sra_s5_q16_o4,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q16_o4,fw_hicp,CITES,N/A,DTOP-OLD
sra_s5_q16_o5,fw_hipaa,CITES,§164.310(a)(2)(iv),DTOP-OLD
sra_s5_q16_o5,fw_nist_csf,CITES,"PR.DS, PR.MA",DTOP-OLD
sra_s5_q16_o5,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q16_o5,fw_hicp,CITES,N/A,DTOP-OLD
sra_s5_q17_o1,fw_hipaa,CITES,§164.310(d)(2)(iii),DTOP-OLD
sra_s5_q17_o1,fw_nist_csf,CITES,"PR.MA, DE.AE, DE.CM, PR.DS",DTOP-OLD
sra_s5_q17_o1,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q17_o1,fw_hicp,CITES,"TV1 - Practice # 5, 10",DTOP-OLD
sra_s5_q17_o2,fw_hipaa,CITES,§164.310(d)(2)(iii),DTOP-OLD
sra_s5_q17_o2,fw_nist_csf,CITES,"PR.MA, DE.AE, DE.CM, PR.DS",DTOP-OLD
sra_s5_q17_o2,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q17_o2,fw_hicp,CITES,"TV1 - Practice # 5, 10",DTOP-OLD
sra_s5_q17_o3,fw_hipaa,CITES,§164.310(d)(2)(iii),DTOP-OLD
sra_s5_q17_o3,fw_nist_csf,CITES,"PR.MA, DE.AE, DE.CM, PR.DS",DTOP-OLD
sra_s5_q17_o3,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q17_o3,fw_hicp,CITES,"TV1 - Practice # 5, 10",DTOP-OLD
sra_s5_q18_o1,fw_hipaa,CITES,§164.310(d)(2)(iv),DTOP-OLD
sra_s5_q18_o1,fw_nist_csf,CITES,"PR.DS, PR.PS",DTOP-OLD
sra_s5_q18_o1,fw_hph_cpg,CITES,"11, 16",DTOP-OLD
sra_s5_q18_o1,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s5_q18_o2,fw_hipaa,CITES,§164.310(d)(2)(iv),DTOP-OLD
sra_s5_q18_o2,fw_nist_csf,CITES,"PR.DS, PR.PS",DTOP-OLD
sra_s5_q18_o2,fw_hph_cpg,CITES,"11, 16",DTOP-OLD
sra_s5_q18_o2,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s5_q18_o3,fw_hipaa,CITES,§164.310(d)(2)(iv),DTOP-OLD
sra_s5_q18_o3,fw_nist_csf,CITES,"PR.DS, PR.PS",DTOP-OLD
sra_s5_q18_o3,fw_hph_cpg,CITES,"11, 16",DTOP-OLD
sra_s5_q18_o3,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s5_q19_o1,fw_hipaa,CITES,§164.310(d)(1),DTOP-OLD
sra_s5_q19_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.PS",DTOP-OLD
sra_s5_q19_o1,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q19_o1,fw_hicp,CITES,TV1 - Practice # 5,DTOP-OLD
sra_s5_q19_o2,fw_hipaa,CITES,§164.310(d)(1),DTOP-OLD
sra_s5_q19_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.PS",DTOP-OLD
sra_s5_q19_o2,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q19_o2,fw_hicp,CITES,TV1 - Practice # 5,DTOP-OLD
sra_s5_q19_o3,fw_hipaa,CITES,§164.310(d)(1),DTOP-OLD
sra_s5_q19_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.PS",DTOP-OLD
sra_s5_q19_o3,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q19_o3,fw_hicp,CITES,TV1 - Practice # 5,DTOP-OLD
sra_s5_q19_o4,fw_hipaa,CITES,§164.310(d)(1),DTOP-OLD
sra_s5_q19_o4,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.PS",DTOP-OLD
sra_s5_q19_o4,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q19_o4,fw_hicp,CITES,TV1 - Practice # 5,DTOP-OLD
sra_s5_q19_o5,fw_hipaa,CITES,§164.310(d)(1),DTOP-OLD
sra_s5_q19_o5,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.PS",DTOP-OLD
sra_s5_q19_o5,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q19_o5,fw_hicp,CITES,TV1 - Practice # 5,DTOP-OLD
sra_s5_q19_o6,fw_hipaa,CITES,§164.310(d)(1),DTOP-OLD
sra_s5_q19_o6,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, PR.PS",DTOP-OLD
sra_s5_q19_o6,fw_hph_cpg,CITES,11,DTOP-OLD
sra_s5_q19_o6,fw_hicp,CITES,TV1 - Practice # 5,DTOP-OLD
sra_s5_q20_o1,fw_hipaa,CITES,§164.310(b),DTOP-OLD
sra_s5_q20_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM, ID.RA",DTOP-OLD
sra_s5_q20_o1,fw_hph_cpg,CITES,"3, 11",DTOP-OLD
sra_s5_q20_o1,fw_hicp,CITES,"TV1 - Practice # 4, 5",DTOP-OLD
sra_s5_q20_o2,fw_hipaa,CITES,§164.310(b),DTOP-OLD
sra_s5_q20_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM, ID.RA",DTOP-OLD
sra_s5_q20_o2,fw_hph_cpg,CITES,"3, 11",DTOP-OLD
sra_s5_q20_o2,fw_hicp,CITES,"TV1 - Practice # 4, 5",DTOP-OLD
sra_s5_q20_o3,fw_hipaa,CITES,§164.310(b),DTOP-OLD
sra_s5_q20_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.DS, DE.CM, ID.RA",DTOP-OLD
sra_s5_q20_o3,fw_hph_cpg,CITES,"3, 11",DTOP-OLD
sra_s5_q20_o3,fw_hicp,CITES,"TV1 - Practice # 4, 5",DTOP-OLD
sra_s5_q21_o1,fw_hipaa,CITES,§164.308(a)(3)(ii)(C),DTOP-OLD
sra_s5_q21_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.PS",DTOP-OLD
sra_s5_q21_o1,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q21_o1,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s5_q21_o2,fw_hipaa,CITES,§164.308(a)(3)(ii)(C),DTOP-OLD
sra_s5_q21_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.PS",DTOP-OLD
sra_s5_q21_o2,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q21_o2,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s5_q21_o3,fw_hipaa,CITES,§164.308(a)(3)(ii)(C),DTOP-OLD
sra_s5_q21_o3,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.PS",DTOP-OLD
sra_s5_q21_o3,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q21_o3,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s5_q21_o4,fw_hipaa,CITES,§164.308(a)(3)(ii)(C),DTOP-OLD
sra_s5_q21_o4,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.PS",DTOP-OLD
sra_s5_q21_o4,fw_hph_cpg,CITES,6,DTOP-OLD
sra_s5_q21_o4,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s5_q22_o1,fw_hipaa,CITES,§164.308(a)(3)(ii)(C),DTOP-OLD
sra_s5_q22_o1,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.PS",DTOP-OLD
sra_s5_q22_o1,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s5_q22_o1,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s5_q22_o2,fw_hipaa,CITES,§164.308(a)(3)(ii)(C),DTOP-OLD
sra_s5_q22_o2,fw_nist_csf,CITES,"PR.AA, PR.IR, PR.PS",DTOP-OLD
sra_s5_q22_o2,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s5_q22_o2,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s5_q23_o1,fw_hipaa,CITES,§164.310(d)(2)(ii),DTOP-OLD
sra_s5_q23_o1,fw_nist_csf,CITES,"PR.PS, PR.MA",DTOP-OLD
sra_s5_q23_o1,fw_hph_cpg,CITES,"11, 16",DTOP-OLD
sra_s5_q23_o1,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s5_q23_o2,fw_hipaa,CITES,§164.310(d)(2)(ii),DTOP-OLD
sra_s5_q23_o2,fw_nist_csf,CITES,"PR.PS, PR.MA",DTOP-OLD
sra_s5_q23_o2,fw_hph_cpg,CITES,"11, 16",DTOP-OLD
sra_s5_q23_o2,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s5_q23_o3,fw_hipaa,CITES,§164.310(d)(2)(ii),DTOP-OLD
sra_s5_q23_o3,fw_nist_csf,CITES,"PR.PS, PR.MA",DTOP-OLD
sra_s5_q23_o3,fw_hph_cpg,CITES,"11, 16",DTOP-OLD
sra_s5_q23_o3,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s5_q23_o4,fw_hipaa,CITES,§164.310(d)(2)(ii),DTOP-OLD
sra_s5_q23_o4,fw_nist_csf,CITES,"PR.PS, PR.MA",DTOP-OLD
sra_s5_q23_o4,fw_hph_cpg,CITES,"11, 16",DTOP-OLD
sra_s5_q23_o4,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s5_q23_o5,fw_hipaa,CITES,§164.310(d)(2)(ii),DTOP-OLD
sra_s5_q23_o5,fw_nist_csf,CITES,"PR.PS, PR.MA",DTOP-OLD
sra_s5_q23_o5,fw_hph_cpg,CITES,"11, 16",DTOP-OLD
sra_s5_q23_o5,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s5_q23_o6,fw_hipaa,CITES,§164.310(d)(2)(ii),DTOP-OLD
sra_s5_q23_o6,fw_nist_csf,CITES,"PR.PS, PR.MA",DTOP-OLD
sra_s5_q23_o6,fw_hph_cpg,CITES,"11, 16",DTOP-OLD
sra_s5_q23_o6,fw_hicp,CITES,TV1 - Practice # 4,DTOP-OLD
sra_s6_q1_o1,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q1_o1,fw_nist_csf,CITES,"GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q1_o1,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q1_o1,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s6_q1_o2,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q1_o2,fw_nist_csf,CITES,"GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q1_o2,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q1_o2,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s6_q1_o3,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q1_o3,fw_nist_csf,CITES,"GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q1_o3,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q1_o3,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s6_q2_o1,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q2_o1,fw_nist_csf,CITES,"GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q2_o1,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q2_o1,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s6_q2_o2,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q2_o2,fw_nist_csf,CITES,"GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q2_o2,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q2_o2,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s6_q2_o3,fw_hipaa,CITES,N/A,DTOP-OLD
sra_s6_q2_o3,fw_nist_csf,CITES,"GV.RR, GV.PO, GV.OV",DTOP-OLD
sra_s6_q2_o3,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q2_o3,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s6_q3_o1,fw_hipaa,CITES,§164.308(b)(1),DTOP-OLD
sra_s6_q3_o1,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s6_q3_o1,fw_hph_cpg,CITES,"10, 12",DTOP-OLD
sra_s6_q3_o1,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s6_q3_o2,fw_hipaa,CITES,§164.308(b)(1),DTOP-OLD
sra_s6_q3_o2,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s6_q3_o2,fw_hph_cpg,CITES,"10, 12",DTOP-OLD
sra_s6_q3_o2,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s6_q3_o3,fw_hipaa,CITES,§164.308(b)(1),DTOP-OLD
sra_s6_q3_o3,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s6_q3_o3,fw_hph_cpg,CITES,"10, 12",DTOP-OLD
sra_s6_q3_o3,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s6_q3_o4,fw_hipaa,CITES,§164.308(b)(1),DTOP-OLD
sra_s6_q3_o4,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS",DTOP-OLD
sra_s6_q3_o4,fw_hph_cpg,CITES,"10, 12",DTOP-OLD
sra_s6_q3_o4,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s6_q4_o1,fw_hipaa,CITES,§164.308(b)(1),DTOP-OLD
sra_s6_q4_o1,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s6_q4_o1,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q4_o1,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s6_q4_o2,fw_hipaa,CITES,§164.308(b)(1),DTOP-OLD
sra_s6_q4_o2,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
sra_s6_q4_o2,fw_hph_cpg,CITES,10,DTOP-OLD
sra_s6_q4_o2,fw_hicp,CITES,TV1 - Practice # 3,DTOP-OLD
sra_s6_q4_o3,fw_hipaa,CITES,§164.308(b)(1),DTOP-OLD
sra_s6_q4_o3,fw_nist_csf,CITES,"ID.AM, PR.AA, PR.IR, PR.DS, DE.CM",DTOP-OLD
