statement_id_key,assessment,statement_id,description,subcategory,domain,subject_tags,in_md,in_csv,source_document
stmt_mat_idp_010,maturity,PR.PS-06.02,"The architecture, design, coding, testing, and operationalization of system solutions address the unique security, resilience, technical, and operational characteristics of the target platform environment(s) (e.g., distributed system, mainframe, cloud, API, mobile, database, etc.)",PROTECT / Platform Security / Secure Systems Development Practices,IdP,"#application_security, #architecture, #cryptography_management, #infrastructure_security, #mission_and_strategy, #resilience",true,true,DTOP-OLD
stmt_mat_idp_011,maturity,PR.PS-06.03,"Functional, operational, resilience, and security requirements for system development and implementation projects are documented, agreed to by relevant stakeholders, and tracked and managed through development, testing, assurance, acceptance, and delivery.",PROTECT / Platform Security / Secure Systems Development Practices,IdP,"#application_security, #architecture, #infrastructure_security, #resilience, #secure_system_development, #security_baselines, #technology_development_lifecycle",true,true,DTOP-OLD
stmt_mat_idp_012,maturity,PR.PS-06.04,"Systems development and testing tools, processes, and environments employ security mechanisms to protect and improve the integrity and confidentiality of both the SDLC process and the resulting product (e.g., secured code repositories, segmented environments, automated builds, etc.)",PROTECT / Platform Security / Secure Systems Development Practices,IdP,"#application_security, #application_security_testing, #architecture, #cryptography_management, #data_protection, #infrastructure_security, #secure_system_development, #security_baselines, #technology_development_lifecycle",true,true,DTOP-OLD
stmt_mat_idp_013,maturity,PR.PS-06.05,"A software security testing and validation strategy is developed and implemented in the development lifecycle of all software projects, defining testing requirements and plans; performing/automating testing, vulnerability scanning, and migration activities; and supporting code integrity verification (e.g., using digital signatures).",PROTECT / Platform Security / Secure Systems Development Practices,IdP,"#application_security_testing, #cryptography_management, #patch_management, #penetration_testing, #secure_system_development, #technology_development_lifecycle, #vulnerability_management",true,true,DTOP-OLD
stmt_mat_idp_014,maturity,PR.PS-06.06,"The system development lifecycle remediates known critical vulnerabilities, and critical vulnerabilities discovered during testing, prior to production deployment.",PROTECT / Platform Security / Secure Systems Development Practices,IdP,"#application_security_testing, #patch_management, #secure_system_development, #technology_development_lifecycle, #vulnerability_management",true,true,DTOP-OLD
stmt_mat_idp_015,maturity,PR.PS-06.10,"The organization establishes policies and procedures for the secure design, configuration, modification, and operation of databases, data stores, and data analytics platforms consistent with the criticality of the data being managed.",PROTECT / Platform Security / Secure Systems Development Practices,IdP,"#architecture, #data_protection, #policy_management, #security_baselines",true,true,DTOP-OLD
stmt_mat_idp_016,maturity,PR.IR-01.01,"Networks, systems, and external connections are segmented (e.g., using firewalls, software-defined networks, guest wireless networks, etc.) to implement defense-in-depth and access isolation principles.",PROTECT / Technology Infrastructure Resilience / Logical Access Protections,IdP,"#architecture, #boundary_protection, #infrastructure_security, #network_diagrams, #network_segmentation",true,true,DTOP-OLD
stmt_mat_idp_017,maturity,PR.IR-01.02,"Network device configurations (e.g., firewall rules, ports, and protocols) are documented, reviewed and updated regularly and upon change to ensure alignment with network access, segmentation, traversal, and deny-all default requirements.",PROTECT / Technology Infrastructure Resilience / Logical Access Protections,IdP,"#architecture, #boundary_protection, #endpoint_security, #infrastructure_security, #network_diagrams, #network_segmentation, #security_baselines",true,true,DTOP-OLD
stmt_mat_idp_018,maturity,PR.IR-01.04,"The organization controls access to its wireless networks and the information that these networks process by implementing appropriate mechanisms (e.g., strong authentication for authentication and transmission, preventing unauthorized devices from connecting to the internal networks, restricting unauthorized traffic, and segregating guest wireless networks).",PROTECT / Technology Infrastructure Resilience / Logical Access Protections,IdP,"#architecture, #authentication, #authorization, #boundary_protection, #infrastructure_protection, #network_diagrams, #network_segmentation",true,true,DTOP-OLD
stmt_mat_idp_019,maturity,PR.IR-01.06,The organization's production and non-production environments and data are segregated and managed to prevent unauthorized access or changes to the information assets.,PROTECT / Technology Infrastructure Resilience / Logical Access Protections,IdP,"#architecture, #data_protection, #encryption, #identity_and_access_management, #network_segmentation, #separation_of_duties",true,true,DTOP-OLD
stmt_mat_idp_020,maturity,PR.IR-03.01,"The organization implements mechanisms (e.g., failsafe, load balancing, hot swaps, redundant equipment, alternate services, backup facilities, etc.) to achieve resilience requirements in normal and adverse situations.",PROTECT / Technology Infrastructure Resilience / Resilience Measures,IdP,"#architecture, #critical_infrastructure, #data_backup, #disaster_recovery, #hotswap, #incident_management, #resilience, #technology_availability",true,true,DTOP-OLD
stmt_mat_idp_021,maturity,PR.IR-04.01,Baseline measures of network and system utilization and transaction activity are captured to support capacity planning and anomalous activity detection.,PROTECT / Technology Infrastructure Resilience / Capacity Management,IdP,"#architecture, #security_logging_monitoring_and_alerting",true,true,DTOP-OLD
stmt_mat_idp_022,maturity,PR.AA-06.01,"The organization manages, protects, and logs physical access to sensitive areas, devices, consoles, equipment, and network cabling and infrastructure.","PROTECT / Identity Management, Authentication, and Access Control / Physical Access",IdP,"#asset_management, #facilities_management, #identity_and_access_management, #physical_access, #physical_infrastructure, #security_logging_monitoring_and_alerting",true,true,DTOP-OLD
stmt_mat_idp_023,maturity,PR.DS-11.01,"The organization defines and implements standards and procedures for configuring and performing backups and data replications, including defining backup requirements by data/application/infrastructure criticality, segregating (e.g., air-gapping) and securing backups, verifying backup integrity, and performing backup restoration testing.",PROTECT / Data Security / Data Backup,IdP,"#asset_management, #critical_infrastructure, #data_backup, #data_integrity, #disaster_recovery, #policy_management, #resilience",true,true,DTOP-OLD
stmt_mat_idp_024,maturity,PR.PS-02.03,"Technology obsolescence, unsupported systems, and end-of-life decommissioning/replacements are addressed in a risk-based manner and actively planned for, funded, managed, and securely executed.",PROTECT / Platform Security / Software Maintenance & Replacement,IdP,"#asset_management, #vulnerability_management",true,true,DTOP-OLD
stmt_mat_idp_025,maturity,PR.AA-01.01,"Identities and credentials are actively managed or automated for authorized devices and users (e.g., removal of default and factory passwords, password strength requirements, automatic revocation of credentials under defined conditions, regular asset owner access review, etc.).","PROTECT / Identity Management, Authentication, and Access Control / Identity & Credential Management",IdP,"#authentication, #authorization, #credential_management, #identity_and_access_management",true,true,DTOP-OLD
stmt_mat_idp_026,maturity,PR.AA-02.01,"The organization authenticates identity, validates the authorization level of a user before granting access to its systems, limits the use of an account to a single individual, and attributes activities to the user in logs and transactions.","PROTECT / Identity Management, Authentication, and Access Control / Identity Binding to Credentials",IdP,"#authentication, #authorization, #credential_management, #identity_and_access_management, #security_logging_monitoring_and_alerting",true,true,DTOP-OLD
