source_id,title,url,host,verbatim,template_count,first_accessed,last_accessed,source_document
src_cf793c7efe4b,Tamper resiliency with Microsoft Defender for Endpoint,https://learn.microsoft.com/en-us/defender-endpoint/tamper-resiliency,learn.microsoft.com,"Tamper resiliency with Microsoft Defender for Endpoint, accessed on December 14, 2025, <https://learn.microsoft.com/en-us/defender-endpoint/tamper-resiliency>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_cfc7ae38edef,Deploying agentic AI with safety and security: A playbook for technology leaders - McKinsey,https://www.mckinsey.com/capabilities/risk-and-resilience/our-insights/deploying-agentic-ai-with-safety-and-security-a-playbook-for-technology-leaders,www.mckinsey.com,"Deploying agentic AI with safety and security: A playbook for technology leaders - McKinsey, accessed on December 14, 2025, <https://www.mckinsey.com/capabilities/risk-and-resilience/our-insights/deploying-agentic-ai-with-safety-and-security-a-playbook-for-technology-leaders>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d0856ee880b6,OWASP Top 10 for LLM Applications,https://genai.owasp.org/,genai.owasp.org,"OWASP Top 10 for LLM Applications, accessed March 9, 2026, <https://genai.owasp.org/>",4,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d0cc8c31ddae,Fourth-Party Risk Management | VISO TRUST,https://visotrust.com/fourth-party-risk-management/,visotrust.com,"Fourth-Party Risk Management | VISO TRUST, accessed December 14, 2025, <https://visotrust.com/fourth-party-risk-management/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d2cf17ecf783,CISA Tabletop Exercise Package (CTEP),https://www.cisa.gov/resources-tools/resources/cisa-tabletop-exercise-package,www.cisa.gov,"CISA Tabletop Exercise Package (CTEP), accessed March 9, 2026, <https://www.cisa.gov/resources-tools/resources/cisa-tabletop-exercise-package>",12,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d31dc3ccc9c1,How to preserve digital forensic evidence - Salient eDiscovery,https://salientdiscovery.com/how-to-preserve-digital-forensic-evidence/,salientdiscovery.com,"How to preserve digital forensic evidence - Salient eDiscovery, accessed December 28, 2025, <https://salientdiscovery.com/how-to-preserve-digital-forensic-evidence/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d33a64c04328,Implement automatic drift remediation for AWS CloudFormation using Amazon CloudWatch and AWS Lambda | AWS Cloud Operations Blog,https://aws.amazon.com/blogs/mt/implement-automatic-drift-remediation-for-aws-cloudformation-using-amazon-cloudwatch-and-aws-lambda/,aws.amazon.com,"Implement automatic drift remediation for AWS CloudFormation using Amazon CloudWatch and AWS Lambda | AWS Cloud Operations Blog, accessed on December 14, 2025, <https://aws.amazon.com/blogs/mt/implement-automatic-drift-remediation-for-aws-cloudformation-using-amazon-cloudwatch-and-aws-lambda/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d363f9f613c8,Computer forensics | Research Starters - EBSCO,https://www.ebsco.com/research-starters/computer-science/computer-forensics,www.ebsco.com,"Computer forensics | Research Starters - EBSCO, accessed December 28, 2025, <https://www.ebsco.com/research-starters/computer-science/computer-forensics>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d42d76272da8,Container Threat Detection overview | Security Command Center,https://docs.cloud.google.com/security-command-center/docs/concepts-container-threat-detection-overview,docs.cloud.google.com,"Container Threat Detection overview | Security Command Center, accessed on December 14, 2025, <https://docs.cloud.google.com/security-command-center/docs/concepts-container-threat-detection-overview>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d43988fcebe5,High-level summary of the AI Act | EU Artificial Intelligence Act,https://artificialintelligenceact.eu/high-level-summary/,artificialintelligenceact.eu,"High-level summary of the AI Act | EU Artificial Intelligence Act, accessed on December 14, 2025, <https://artificialintelligenceact.eu/high-level-summary/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d5725702e39e,Data sovereignty: essential guide for Cloud providers and IT leaders - CloudFest,https://www.cloudfest.com/blog/data-sovereignty-essential-guide-for-cloud-providers-and-it-leaders,www.cloudfest.com,"Data sovereignty: essential guide for Cloud providers and IT leaders - CloudFest, accessed December 14, 2025, <https://www.cloudfest.com/blog/data-sovereignty-essential-guide-for-cloud-providers-and-it-leaders>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d57fe946f7b7,Top 5 Materiality Matrix Templates with Samples and Examples - SlideTeam,https://www.slideteam.net/blog/top-5-materiality-matrix-templates-with-samples-and-examples,www.slideteam.net,"Top 5 Materiality Matrix Templates with Samples and Examples - SlideTeam, accessed December 28, 2025, <https://www.slideteam.net/blog/top-5-materiality-matrix-templates-with-samples-and-examples>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d69b885ea864,UK Bribery Act 2010 - Guidance,https://www.gov.uk/government/publications/bribery-act-2010-guidance,www.gov.uk,"UK Bribery Act 2010 - Guidance, accessed March 9, 2026, <https://www.gov.uk/government/publications/bribery-act-2010-guidance>",4,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d6c145f4ed1a,"The Cloud Security Alliance - Response to the NIST CSF RFI – April 22, 2022 - National Institute of Standards and Technology",https://www.nist.gov/document/csa,www.nist.gov,"The Cloud Security Alliance - Response to the NIST CSF RFI – April 22, 2022 - National Institute of Standards and Technology, accessed on December 14, 2025, <https://www.nist.gov/document/csa>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d6f938fb30c4,Best Practices for Asset Tagging in Vulnerability Scanner - Device42,https://www.device42.com/vulnerability-management-best-practices/asset-tagging-in-vulnerability-scanner/,www.device42.com,"Best Practices for Asset Tagging in Vulnerability Scanner - Device42, accessed on December 14, 2025, <https://www.device42.com/vulnerability-management-best-practices/asset-tagging-in-vulnerability-scanner/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d7425193bffe,SANS Incident Response Process,https://www.sans.org/white-papers/33901/,www.sans.org,"SANS Incident Response Process, accessed March 9, 2026, <https://www.sans.org/white-papers/33901/>",8,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d762bb628349,Crisis Management Plan for Your Business: 7-Step Guide - AlertMedia,https://www.alertmedia.com/blog/communication-in-crisis-management/,www.alertmedia.com,"Crisis Management Plan for Your Business: 7-Step Guide - AlertMedia, accessed December 28, 2025, <https://www.alertmedia.com/blog/communication-in-crisis-management/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d7ad04fff055,Complete Offboarding Checklist To Preserve Data Security - Spin.AI,https://spin.ai/blog/complete-offboarding-checklist-to-preserve-data-security/,spin.ai,"Complete Offboarding Checklist To Preserve Data Security - Spin.AI, accessed December 28, 2025, <https://spin.ai/blog/complete-offboarding-checklist-to-preserve-data-security/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d7f4afd59ad0,Digital Authenticity: Provenance and Verification in AI-Generated Media - Numbers Protocol,https://numbersprotocol.io/blog/digital-authenticity-provenance-and-verification-in-ai-generated-media/,numbersprotocol.io,"Digital Authenticity: Provenance and Verification in AI-Generated Media - Numbers Protocol, accessed on December 14, 2025, <https://numbersprotocol.io/blog/digital-authenticity-provenance-and-verification-in-ai-generated-media/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d81f412cea04,U.S. DOJ Evaluation of Corporate Compliance Programs,https://www.justice.gov/criminal/criminal-fraud/page/file/937501/download,www.justice.gov,"U.S. DOJ Evaluation of Corporate Compliance Programs, accessed March 9, 2026, <https://www.justice.gov/criminal/criminal-fraud/page/file/937501/download>",4,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d8564f6b4d15,A Complete Beginner's Guide to Capability Maturity Model Integration (CMMI) - complyan,https://complyan.com/a-complete-beginners-guide-to-capability-maturity-model-integration-cmmi/,complyan.com,"A Complete Beginner's Guide to Capability Maturity Model Integration (CMMI) - complyan, accessed December 14, 2025, <https://complyan.com/a-complete-beginners-guide-to-capability-maturity-model-integration-cmmi/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d86b41d55996,"How to Manage Third Party Vendor Risk | by Tahir | Oct, 2025 - Medium",https://medium.com/@tahirbalarabe2/how-to-manage-third-party-vendor-risk-544443219b84,medium.com,"How to Manage Third Party Vendor Risk | by Tahir | Oct, 2025 - Medium, accessed December 14, 2025, <https://medium.com/@tahirbalarabe2/how-to-manage-third-party-vendor-risk-544443219b84>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d91676329da4,Cyber crisis exercises⋅ DIATEAM,https://www.diateam.net/cyber-crisis-exercises/,www.diateam.net,"Cyber crisis exercises⋅ DIATEAM, accessed December 14, 2025, <https://www.diateam.net/cyber-crisis-exercises/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_d9f4de3f7c06,How to Demonstrate Compliance With GDPR Article 28 | ISMS.online,https://www.isms.online/general-data-protection-regulation-gdpr/gdpr-article-28-compliance/,www.isms.online,"How to Demonstrate Compliance With GDPR Article 28 | ISMS.online, accessed December 14, 2025, <https://www.isms.online/general-data-protection-regulation-gdpr/gdpr-article-28-compliance/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_da52c5d8702b,DORA: Everything About Threat-Led Penetration Testing (TLPT) - Yogosha,https://yogosha.com/blog/tlpt-threat-led-penetration-testing/,yogosha.com,"DORA: Everything About Threat-Led Penetration Testing (TLPT) - Yogosha, accessed December 14, 2025, <https://yogosha.com/blog/tlpt-threat-led-penetration-testing/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_daa61a6f0faa,Key Vendor Risk Assessment Criteria and How to Apply Them | UpGuard,https://www.upguard.com/blog/vendor-risk-assessment-criteria,www.upguard.com,"Key Vendor Risk Assessment Criteria and How to Apply Them | UpGuard, accessed December 28, 2025, <https://www.upguard.com/blog/vendor-risk-assessment-criteria>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_dd072c242c3a,DORA Maturity Assessment | SAP LeanIX,https://www.leanix.net/en/wiki/trm/dora-maturity-assessment,www.leanix.net,"DORA Maturity Assessment | SAP LeanIX, accessed December 14, 2025, <https://www.leanix.net/en/wiki/trm/dora-maturity-assessment>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_dd7a2e86a5f8,Is it an incident or a breach? How to tell and why it matters - IAPP,https://iapp.org/news/a/is-it-an-incident-or-a-breach-how-to-tell-and-why-it-matters,iapp.org,"Is it an incident or a breach? How to tell and why it matters - IAPP, accessed December 28, 2025, <https://iapp.org/news/a/is-it-an-incident-or-a-breach-how-to-tell-and-why-it-matters>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_def43e9aa3ca,What aspects of Agentic AI security should get you excited?,https://securityboulevard.com/2025/12/what-aspects-of-agentic-ai-security-should-get-you-excited/,securityboulevard.com,"What aspects of Agentic AI security should get you excited?, accessed on December 14, 2025, <https://securityboulevard.com/2025/12/what-aspects-of-agentic-ai-security-should-get-you-excited/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_df112ba9bccd,CHAPTER 4: LEGAL HOLD (LITIGATION HOLD) - Exterro,https://www.exterro.com/basics-of-e-discovery/chapter-4-legal-hold-litigation-hold,www.exterro.com,"CHAPTER 4: LEGAL HOLD (LITIGATION HOLD) - Exterro, accessed December 28, 2025, <https://www.exterro.com/basics-of-e-discovery/chapter-4-legal-hold-litigation-hold>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e00bafafd61c,NIST SP 800-61 Rev. 2 (Incident Handling Guide),https://csrc.nist.gov/publications/detail/sp/800-61/rev-2/final,csrc.nist.gov,"NIST SP 800-61 Rev. 2 (Incident Handling Guide), accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-61/rev-2/final>",13,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e054fde10d6f,CMMC Level 1: How to Implement Visitor Escort and Monitoring to Meet PE.L1-B.1.IX,https://www.lakeridge.io/cmmc-level-1-how-to-implement-visitor-escort-and-monitoring-to-meet-pel1-b1ix,www.lakeridge.io,"CMMC Level 1: How to Implement Visitor Escort and Monitoring to Meet PE.L1-B.1.IX, accessed on December 14, 2025, <https://www.lakeridge.io/cmmc-level-1-how-to-implement-visitor-escort-and-monitoring-to-meet-pel1-b1ix>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e06bc9ee2342,Weaving Your Zero Trust Identity Fabric - Broadcom Inc.,https://docs.broadcom.com/docs/weaving-your-zero-trust-identify-fabric-ebook,docs.broadcom.com,"Weaving Your Zero Trust Identity Fabric - Broadcom Inc., accessed December 13, 2025, <https://docs.broadcom.com/docs/weaving-your-zero-trust-identify-fabric-ebook>",1,2025-12-13,2025-12-13,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e08cf635c32f,ISO 42001 and NIST AI RMF Alignment for Responsible AI - RSI Security,https://blog.rsisecurity.com/iso-42001-nist-ai-rmf-alignment/,blog.rsisecurity.com,"ISO 42001 and NIST AI RMF Alignment for Responsible AI - RSI Security, accessed on December 14, 2025, <https://blog.rsisecurity.com/iso-42001-nist-ai-rmf-alignment/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e0c989588a8a,Key Things CISOs Should Know About Data Privacy,https://www.evanta.com/resources/ciso/blog/key-things-cisos-should-know-about-data-privacy,www.evanta.com,"Key Things CISOs Should Know About Data Privacy, accessed December 14, 2025, <https://www.evanta.com/resources/ciso/blog/key-things-cisos-should-know-about-data-privacy>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e23b33270d98,NIST SP 800-184 (Cybersecurity Event Recovery),https://csrc.nist.gov/publications/detail/sp/800-184/final,csrc.nist.gov,"NIST SP 800-184 (Cybersecurity Event Recovery), accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-184/final>",12,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e27a0a10ad02,Planning and Operationalizing Microsoft CNAPP - YouTube,https://www.youtube.com/watch?v=Oe5hGBy3rwI,www.youtube.com,"Planning and Operationalizing Microsoft CNAPP - YouTube, accessed on December 14, 2025, <https://www.youtube.com/watch?v=Oe5hGBy3rwI>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e32dadfa1f87,Data Exfiltration Via AI Prompt Injection - PurpleSec,https://purplesec.us/learn/data-exfiltration-ai-prompt-injection/,purplesec.us,"Data Exfiltration Via AI Prompt Injection - PurpleSec, accessed December 14, 2025, <https://purplesec.us/learn/data-exfiltration-ai-prompt-injection/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e4aa0828ee2c,Examining NIST CSF 2.0: Everything you need to know - SecurityScorecard,https://securityscorecard.com/blog/examining-nist-csf-2-0-everything-you-need-to-know/,securityscorecard.com,"Examining NIST CSF 2.0: Everything you need to know - SecurityScorecard, accessed December 13, 2025, <https://securityscorecard.com/blog/examining-nist-csf-2-0-everything-you-need-to-know/>",1,2025-12-13,2025-12-13,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e509c5a26eb5,What Is Data Classification? - Palo Alto Networks,https://www.paloaltonetworks.com/cyberpedia/data-classification,www.paloaltonetworks.com,"What Is Data Classification? - Palo Alto Networks, accessed December 14, 2025, <https://www.paloaltonetworks.com/cyberpedia/data-classification>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e577f0fb2d94,FCPA Resource Guide (DOJ/SEC),https://www.justice.gov/criminal-fraud/fcpa-guidance,www.justice.gov,"FCPA Resource Guide (DOJ/SEC), accessed March 9, 2026, <https://www.justice.gov/criminal-fraud/fcpa-guidance>",4,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e5f5615c3015,Sample Contract Clauses - Eckert Seamans,https://www.eckertseamans.com/app/uploads/Steve-Foxman_Eckert-Seamans_DATA-PROTECTION-CLAUSES-101016-M1566466xA35AF.pdf,www.eckertseamans.com,"Sample Contract Clauses - Eckert Seamans, accessed December 28, 2025, <https://www.eckertseamans.com/app/uploads/Steve-Foxman_Eckert-Seamans_DATA-PROTECTION-CLAUSES-101016-M1566466xA35AF.pdf>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e6d2df6b4c90,In-Depth Overview of FIPS 203: The Module-Lattice-Based Key-Encapsulation Mechanism Standard - Encryption Consulting,https://www.encryptionconsulting.com/overview-of-fips-203/,www.encryptionconsulting.com,"In-Depth Overview of FIPS 203: The Module-Lattice-Based Key-Encapsulation Mechanism Standard - Encryption Consulting, accessed on December 14, 2025, <https://www.encryptionconsulting.com/overview-of-fips-203/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e6d307d25587,Module-Lattice-Based Digital Signature Standard | FIPS 204 | NIST Technical Series Publications,https://nvlpubs.nist.gov/nistpubs/fips/nist.fips.204.pdf,nvlpubs.nist.gov,"Module-Lattice-Based Digital Signature Standard | FIPS 204 | NIST Technical Series Publications, accessed on December 14, 2025, <https://nvlpubs.nist.gov/nistpubs/fips/nist.fips.204.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e734bd19aca6,Roadmap for the migration to post-quantum cryptography for the Government of Canada (ITSM.40.001) - Canadian Centre for Cyber Security,https://www.cyber.gc.ca/en/guidance/roadmap-migration-post-quantum-cryptography-government-canada-itsm40001,www.cyber.gc.ca,"Roadmap for the migration to post-quantum cryptography for the Government of Canada (ITSM.40.001) - Canadian Centre for Cyber Security, accessed on December 14, 2025, <https://www.cyber.gc.ca/en/guidance/roadmap-migration-post-quantum-cryptography-government-canada-itsm40001>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e92831773c52,ICO Personal Data Breaches - Self Assessment and Guidance,https://ico.org.uk/for-organisations/report-a-breach/personal-data-breach/,ico.org.uk,"ICO Personal Data Breaches - Self Assessment and Guidance, accessed March 9, 2026, <https://ico.org.uk/for-organisations/report-a-breach/personal-data-breach/>",14,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e93884980c42,Compliance Matrix (devt suppl) - Volvo Group,https://www.volvogroup.com/content/dam/volvo-group/markets/master/suppliers/our-supplier-requirements/RTS%20template%20or%20Compliance%20matrix.xlsx,www.volvogroup.com,"Compliance Matrix (devt suppl) - Volvo Group, accessed December 28, 2025, <https://www.volvogroup.com/content/dam/volvo-group/markets/master/suppliers/our-supplier-requirements/RTS%20template%20or%20Compliance%20matrix.xlsx>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e96751bfba4e,SEC Regulations: What is a Material Cybersecurity Incident? - BitSight Technologies,https://www.bitsight.com/blog/sec-regulations-what-material-cybersecurity-incident,www.bitsight.com,"SEC Regulations: What is a Material Cybersecurity Incident? - BitSight Technologies, accessed December 28, 2025, <https://www.bitsight.com/blog/sec-regulations-what-material-cybersecurity-incident>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_e9838344264d,NIST SP 800-53 Rev. 5,https://csrc.nist.gov/publications/detail/sp/800-53/rev-5/final,csrc.nist.gov,"NIST SP 800-53 Rev. 5, accessed March 9, 2026, <https://csrc.nist.gov/publications/detail/sp/800-53/rev-5/final>",18,2026-03-09,2026-03-09,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_ea2b0e43fd4a,Understanding Agentic AI Identity Governance: Securing Non-human Actors,https://www.techdemocracy.com/resources/agentic-ai-identity-management-200,www.techdemocracy.com,"Understanding Agentic AI Identity Governance: Securing Non-human Actors, accessed on December 14, 2025, <https://www.techdemocracy.com/resources/agentic-ai-identity-management-200>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_ea473f011ae4,Disaster Recovery Checklist: Steps to Protect Operations and Minimize Downtime,https://www.alertmedia.com/blog/disaster-recovery-plan-checklist/,www.alertmedia.com,"Disaster Recovery Checklist: Steps to Protect Operations and Minimize Downtime, accessed December 28, 2025, <https://www.alertmedia.com/blog/disaster-recovery-plan-checklist/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_eaa847c49e38,"What Is Patch Management? Process, Policy, and Benefits - Palo Alto Networks",https://www.paloaltonetworks.com/cyberpedia/patch-management,www.paloaltonetworks.com,"What Is Patch Management? Process, Policy, and Benefits - Palo Alto Networks, accessed December 14, 2025, <https://www.paloaltonetworks.com/cyberpedia/patch-management>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_eb1d08ba821c,A Guide to Contract Concentration Risk - Gatekeeper,https://www.gatekeeperhq.com/blog/a-guide-to-concentration-risk-for-contract-managers,www.gatekeeperhq.com,"A Guide to Contract Concentration Risk - Gatekeeper, accessed December 28, 2025, <https://www.gatekeeperhq.com/blog/a-guide-to-concentration-risk-for-contract-managers>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_eb6eef5964cc,Operational Resilience Explained: Framework & Importance (2026) - Metricstream,https://www.metricstream.com/insights/5-steps-building-operational-resilience.htm,www.metricstream.com,"Operational Resilience Explained: Framework & Importance (2026) - Metricstream, accessed December 28, 2025, <https://www.metricstream.com/insights/5-steps-building-operational-resilience.htm>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_ebab17275919,ISO 27001 Annex A: The Comprehensive Guide to 93 Controls - Advisera,https://advisera.com/iso27001/annex-a-controls/,advisera.com,"ISO 27001 Annex A: The Comprehensive Guide to 93 Controls - Advisera, accessed on December 14, 2025, <https://advisera.com/iso27001/annex-a-controls/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_ebe268a4ba59,"AI Agent Governance: Big Challenges, Big Opportunities | IBM",https://www.ibm.com/think/insights/ai-agent-governance,www.ibm.com,"AI Agent Governance: Big Challenges, Big Opportunities | IBM, accessed December 14, 2025, <https://www.ibm.com/think/insights/ai-agent-governance>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_ecce797d427e,Drafting AI Vendor Contracts: The 10 Clauses That Protect Your Business,https://www.internetlawyer-blog.com/drafting-ai-vendor-contracts-the-10-clauses-that-protect-your-business/,www.internetlawyer-blog.com,"Drafting AI Vendor Contracts: The 10 Clauses That Protect Your Business, accessed December 28, 2025, <https://www.internetlawyer-blog.com/drafting-ai-vendor-contracts-the-10-clauses-that-protect-your-business/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_ece728c55a52,Third-Party Risk Management Governance Trends in 2025 | Blog - Optiv,https://www.optiv.com/insights/discover/blog/third-party-risk-management-governance-trends-2025,www.optiv.com,"Third-Party Risk Management Governance Trends in 2025 | Blog - Optiv, accessed December 28, 2025, <https://www.optiv.com/insights/discover/blog/third-party-risk-management-governance-trends-2025>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_ed0717c63afc,Privacy Engineering: Software Developers and Engineers - IAPP,https://iapp.org/resources/article/privacy-engineering-software-developers-and-engineers/,iapp.org,"Privacy Engineering: Software Developers and Engineers - IAPP, accessed December 14, 2025, <https://iapp.org/resources/article/privacy-engineering-software-developers-and-engineers/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_ed88884fa07b,Forensic investigation environment strategies in the AWS Cloud | AWS Security Blog,https://aws.amazon.com/blogs/security/forensic-investigation-environment-strategies-in-the-aws-cloud/,aws.amazon.com,"Forensic investigation environment strategies in the AWS Cloud | AWS Security Blog, accessed December 28, 2025, <https://aws.amazon.com/blogs/security/forensic-investigation-environment-strategies-in-the-aws-cloud/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_ee0522be4ec4,Building Effective Relationships with Regulators - The Harvard Law School Forum on Corporate Governance,https://corpgov.law.harvard.edu/2015/10/22/building-effective-relationships-with-regulators/,corpgov.law.harvard.edu,"Building Effective Relationships with Regulators - The Harvard Law School Forum on Corporate Governance, accessed December 28, 2025, <https://corpgov.law.harvard.edu/2015/10/22/building-effective-relationships-with-regulators/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_ee3fb761ec29,RACI Matrix: Responsibility Assignment Matrix Guide - project-management.com,https://project-management.com/understanding-responsibility-assignment-matrix-raci-matrix/,project-management.com,"RACI Matrix: Responsibility Assignment Matrix Guide - project-management.com, accessed December 28, 2025, <https://project-management.com/understanding-responsibility-assignment-matrix-raci-matrix/>",1,2025-12-28,2025-12-28,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_eef6fd67cf98,OWASP SAMM: A Comprehensive Introduction - Codific,https://codific.com/owasp-samm-comprehensive-introduction/,codific.com,"OWASP SAMM: A Comprehensive Introduction - Codific, accessed on December 14, 2025, <https://codific.com/owasp-samm-comprehensive-introduction/>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
src_eefb62065421,"EPA IT/IM Directive: Information Security - Detecting Counterfeit Information and Communications Technology Products Procedure,",https://www.epa.gov/system/files/documents/2023-08/information_security_detecting_counterfeit_information_and_communications_technology_products_procedure_0.pdf,www.epa.gov,"EPA IT/IM Directive: Information Security - Detecting Counterfeit Information and Communications Technology Products Procedure,, accessed December 14, 2025, <https://www.epa.gov/system/files/documents/2023-08/information_security_detecting_counterfeit_information_and_communications_technology_products_procedure_0.pdf>",1,2025-12-14,2025-12-14,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
