source_id,target_id,rel_type,size,catalogs,source_document
AAT-14,sol_medium_business_22bcca87c3,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-14.1,sol_enterprise_de4c39e143,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-14.1,sol_large_business_880b63143d,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-14.1,sol_medium_business_22bcca87c3,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-14.2,sol_enterprise_de4c39e143,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-14.2,sol_large_business_880b63143d,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-14.2,sol_medium_business_22bcca87c3,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-15,sol_enterprise_54db7786d0,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-15,sol_large_business_309619aa03,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-15,sol_medium_business_ab9ad3862e,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-15.1,sol_enterprise_54db7786d0,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-15.1,sol_large_business_309619aa03,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-15.1,sol_medium_business_ab9ad3862e,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-15.2,sol_enterprise_54db7786d0,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-15.2,sol_large_business_309619aa03,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-15.2,sol_medium_business_ab9ad3862e,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16,sol_enterprise_6bb06c26df,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16,sol_large_business_9abdd41bef,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16,sol_medium_business_aeb0d850ca,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.1,sol_enterprise_de4c39e143,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.1,sol_large_business_880b63143d,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.1,sol_medium_business_22bcca87c3,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.2,sol_enterprise_de4c39e143,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.2,sol_large_business_880b63143d,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.2,sol_medium_business_22bcca87c3,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.3,sol_enterprise_de4c39e143,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.3,sol_large_business_880b63143d,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.3,sol_medium_business_22bcca87c3,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.4,sol_enterprise_de4c39e143,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.4,sol_large_business_880b63143d,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.4,sol_medium_business_22bcca87c3,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.5,sol_enterprise_e3dae2796c,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.5,sol_large_business_cb834644a6,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.5,sol_medium_business_ad1eac13b4,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.6,sol_enterprise_de4c39e143,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.6,sol_large_business_880b63143d,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.6,sol_medium_business_22bcca87c3,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.7,sol_enterprise_de4c39e143,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.7,sol_large_business_880b63143d,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-16.7,sol_medium_business_22bcca87c3,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-17,sol_enterprise_54db7786d0,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-17,sol_large_business_309619aa03,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-17,sol_medium_business_ce78ca9fb9,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-17.1,sol_enterprise_54db7786d0,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-17.1,sol_large_business_309619aa03,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-17.1,sol_medium_business_ce78ca9fb9,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-17.2,sol_enterprise_99b78cea8c,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-17.2,sol_large_business_11424f9bcf,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-17.2,sol_medium_business_ef5a7e45d9,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-17.3,sol_enterprise_de4c39e143,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-17.3,sol_large_business_880b63143d,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-17.3,sol_medium_business_22bcca87c3,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-18,sol_enterprise_54db7786d0,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-18,sol_large_business_309619aa03,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-18,sol_medium_business_ab9ad3862e,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-18.1,sol_enterprise_451926401c,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-18.1,sol_large_business_e6fda59437,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AAT-18.1,sol_medium_business_53baf2a4e0,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01,sol_enterprise_b4adf9b620,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01,sol_large_business_1b1d8cd0a3,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01,sol_medium_business_015be8cef4,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01.1,sol_enterprise_b4adf9b620,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01.1,sol_large_business_1b1d8cd0a3,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01.1,sol_medium_business_015be8cef4,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01.2,sol_enterprise_e552da5d09,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01.2,sol_large_business_0f3d5e52d7,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01.2,sol_medium_business_20e9cf49d5,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01.3,sol_enterprise_8f9ebfc3f2,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01.3,sol_large_business_616d34a9f8,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01.3,sol_medium_business_c62a30c9af,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01.4,sol_enterprise_b4adf9b620,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01.4,sol_large_business_1b1d8cd0a3,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-01.4,sol_medium_business_015be8cef4,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02,sol_enterprise_8424410f0d,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02,sol_large_business_61befea795,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02,sol_medium_business_3fe2052450,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.1,sol_enterprise_e070bbb92b,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.1,sol_large_business_88605097ba,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.1,sol_medium_business_66a98ca8aa,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.10,sol_enterprise_86fc198cd3,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.10,sol_large_business_86aa044919,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.10,sol_medium_business_729e913264,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.2,sol_enterprise_a274f6a0b3,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.2,sol_large_business_ab3a019383,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.2,sol_medium_business_4a5545f4b1,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.3,sol_enterprise_e070bbb92b,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.3,sol_large_business_88605097ba,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.3,sol_medium_business_66a98ca8aa,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.4,sol_enterprise_3c7c1ba98b,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.4,sol_large_business_d075eadbd5,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.4,sol_medium_business_d869f65733,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.5,sol_enterprise_ca37d0421c,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.5,sol_large_business_c223ad5df3,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.5,sol_medium_business_bb15e7552b,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.6,sol_enterprise_d628b41038,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.6,sol_large_business_472182450f,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.6,sol_medium_business_ab8d49dc68,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.7,sol_enterprise_8f9ebfc3f2,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.7,sol_large_business_616d34a9f8,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.7,sol_medium_business_c62a30c9af,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.8,sol_enterprise_bcb7d6a9e6,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.8,sol_large_business_9b9e3ef66f,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.8,sol_medium_business_923f3c5993,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.9,sol_enterprise_e070bbb92b,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.9,sol_large_business_88605097ba,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-02.9,sol_medium_business_66a98ca8aa,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-03,sol_enterprise_b4adf9b620,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-03,sol_large_business_1b1d8cd0a3,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-03,sol_medium_business_015be8cef4,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-03.1,sol_enterprise_b4adf9b620,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-03.1,sol_large_business_1b1d8cd0a3,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-03.1,sol_medium_business_015be8cef4,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-03.2,sol_enterprise_b4adf9b620,HAS_POSSIBLE_SOLUTION,Enterprise,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-03.2,sol_large_business_1b1d8cd0a3,HAS_POSSIBLE_SOLUTION,Large Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
AST-03.2,sol_medium_business_015be8cef4,HAS_POSSIBLE_SOLUTION,Medium Business,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
