source_id,target_id,rel_type,function_name,catalogs,source_document
PES-09,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-09.1,csf_detect,MAPS_TO_FUNCTION,Detect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-10,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-11,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-12,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-12.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-12.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-13,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-14,csf_detect,MAPS_TO_FUNCTION,Detect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-15,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-16,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-17,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-18,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PES-19,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.10,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.2,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.3,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.4,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.5,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.6,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.7,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.8,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-01.9,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.2,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.3,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.4,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.5,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.6,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-02.7,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.10,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.11,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.2,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.3,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.4,csf_respond,MAPS_TO_FUNCTION,Respond,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.5,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.6,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.7,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.8,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-03.9,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.2,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.3,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.4,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.5,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.6,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-04.7,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.2,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.3,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.4,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.5,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.6,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.7,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-05.8,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.1,csf_respond,MAPS_TO_FUNCTION,Respond,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.2,csf_respond,MAPS_TO_FUNCTION,Respond,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.3,csf_respond,MAPS_TO_FUNCTION,Respond,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.4,csf_respond,MAPS_TO_FUNCTION,Respond,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.5,csf_respond,MAPS_TO_FUNCTION,Respond,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.6,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-06.7,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-07,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-07.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-07.2,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-07.3,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-07.4,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-07.5,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-08,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-09,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-10,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-10.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-10.2,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-11,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-12,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-12.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-13,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-14,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-14.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-14.2,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-15,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-16,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-17,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-17.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-17.2,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRI-18,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-01,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-01.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-01.2,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-02,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-03,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-04,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-05,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-06,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-07,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
PRM-08,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-01,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-01.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-01.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-01.3,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-01.4,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-01.5,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-02,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-02.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-03,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-03.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-04,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-04.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-04.2,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-05,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-06,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-06.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-06.2,csf_respond,MAPS_TO_FUNCTION,Respond,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-07,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-08,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-09,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-09.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-09.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-10,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-11,csf_detect,MAPS_TO_FUNCTION,Detect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
RSK-12,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-01,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-01.1,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-02,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-02.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-02.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-03,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-03.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-03.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-03.3,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-03.4,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-03.5,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-03.6,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-03.7,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-03.8,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-03.9,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-04,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SAT-05,csf_identify,MAPS_TO_FUNCTION,Identify,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-01,csf_govern,MAPS_TO_FUNCTION,Govern,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-01.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-01.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-02,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-02.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-02.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-02.3,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-03,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-03.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-03.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-04,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-04.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-04.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-04.3,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-04.4,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-05,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-06,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-07,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-07.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-07.2,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-07.3,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-08,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-08.1,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
SEA-09,csf_protect,MAPS_TO_FUNCTION,Protect,control,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/control-catalog.json
